track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_genre
6ZjQr2u2refwSwIE1Y2FFQ,Exits Blocked,26,44pUNjqg4mExLyFHnB3Bqf,Pile,33,"['boston indie', 'boston rock', 'indie punk', 'noise rock']",Hot Air Balloon EP,spotify:album:6FQhPhyUfZcfqvjeGd4lhC,0.283,0.816,6,1,-7.319,0.0703,0.246,0.106,0.182,0.387,95.233,209061,4,rock
5PJLEsi2ZmOC2uDdDFXX3t,Heroine and Solitude,16,5sdQNqSnfbxVicAeZfY1Q8,Loop,11,"['bisaya indie', 'pinoy indie', 'pinoy rock']",Heroine and Solitude,spotify:album:1iLeIT3pMC3mkfrG8sAqF2,0.465,0.655,4,1,-11.573,0.057,0.0746,0.0197,0.243,0.237,139.963,274286,4,rock
6tqcnqrh0Gljoc7iiICANN,Tired & True,17,2zYTqtjckJABPQiFJelyqW,Jon Snodgrass,23,['acoustic rock'],Barge at Will.,spotify:album:6kt4TPTUSKjGY3byF0iTjd,0.274,0.917,7,1,-4.907,0.0944,0.00198,0.0,0.309,0.379,157.975,163563,4,rock
32diBeEAIuZGXUy8D6rN01,Black and Blue,39,6DlKk9ibc9dCgvyNPGNXdH,The K's,47,"['britpop revival', 'english indie rock', 'liverpool indie']",I Wonder If The World Knows?,spotify:album:0lLxBrNxMinIX9a6buamdB,0.349,0.958,1,1,-5.814,0.243,0.000484,2.71e-05,0.095,0.462,180.251,211965,4,rock
4eOCEt8SDb8QDqbQfFsgys,I Can See the Light,26,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ,0.397,0.826,9,0,-5.745,0.0377,0.00703,4.16e-05,0.194,0.726,129.717,214253,4,rock
7wgOKN3aCqEsB7qxrdvHF7,"Andar, Andar - Versión Eva",18,6AQFORISOneOZkh6r1sGS2,Eva Ayllón,48,"['classic peruvian pop', 'musica afroperuana', 'musica criolla', 'peruvian rock']",Para Tenerte (Versión Eva),spotify:album:2ua2WCZeRlgeLna30gsRqZ,0.663,0.906,7,1,-5.402,0.0452,0.0181,0.000177,0.0935,0.772,93.742,252136,3,rock
42oIahP9bNyzDh8ATpWNEt,Dragging Me Down,21,4FXvPjJz57tIo23OpzHlYC,Robert Jon & the Wreck,34,"['modern blues rock', 'modern southern rock']",Worried Mind,spotify:album:0rzZ41hCdi024FPDTCdTdW,0.415,0.724,11,1,-5.267,0.0332,0.00545,0.0211,0.084,0.641,160.505,275027,4,rock
1W80yOBJBKpIUgrrykkHiO,Lady Day and John Coltrane,11,4AYoCwXHaaxeaM8DtzP3zg,Billy Valentine,34,['alternative roots rock'],Lady Day and John Coltrane,spotify:album:7Ca3mqTomAQaDGTG1msuJN,0.613,0.513,10,1,-10.859,0.0379,0.348,0.0,0.0895,0.825,141.964,292651,4,rock
0K8u9s3Kfi5L6VbdILP12q,Fuck Me,25,5riS4sDqcjVAwvC37jxTP0,PIG,26,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),spotify:album:7L0TYsek1YTjmxNuXxxv5J,0.571,0.726,9,1,-6.335,0.0351,0.000264,0.525,0.603,0.255,127.028,275000,4,rock
7JmZxBQwGuexAiUMyjG6z7,You Get To Decide,26,44pUNjqg4mExLyFHnB3Bqf,Pile,33,"['boston indie', 'boston rock', 'indie punk', 'noise rock']",Hot Air Balloon EP,spotify:album:6FQhPhyUfZcfqvjeGd4lhC,0.63,0.499,1,0,-8.882,0.036,0.544,0.745,0.1,0.242,109.946,228632,4,rock
1myUyn7FVrNjmokwjJiz2D,D.I.S.E,37,3YQf0KGXHQ5dSaSPPmUGxT,The Good The Bad and The Zugly,37,"['action rock', 'norwegian punk rock', 'norwegian rock']",Decade of Regression,spotify:album:3NiEFz2YDY0biWdjO9d6bm,0.371,0.947,10,0,-7.696,0.197,0.000221,0.0,0.0399,0.347,145.065,169528,3,rock
2h8TIp4vYfeKlnDuGamZmw,Walk Around The Porridge,37,3YQf0KGXHQ5dSaSPPmUGxT,The Good The Bad and The Zugly,37,"['action rock', 'norwegian punk rock', 'norwegian rock']",Decade of Regression,spotify:album:3NiEFz2YDY0biWdjO9d6bm,0.221,0.959,7,1,-7.292,0.218,0.00137,0.0,0.566,0.167,88.705,148073,4,rock
23rUviWfhilDg2viNxPKXr,Wherever You Are,28,4vs7NIU7kZc2Efh6yOGKEZ,Steve Hackett,38,"['art rock', 'instrumental rock', 'progressive rock', 'symphonic rock']",The Circus and the Nightwhale,spotify:album:40oW7mVcb7BlaICfrQGMTW,0.327,0.77,2,1,-8.704,0.0368,0.0274,0.000212,0.191,0.368,167.85,258533,4,rock
5yGfHhXAViNGgITKEySXcQ,The Barley And The Rye (Song),18,6koEjb4607APXtFtjxvA5T,Altan,31,"['celtic', 'celtic rock', 'irish folk', 'irish neo-traditional']",Donegal,spotify:album:2uEhkwA0hUGB50gF3WyEw7,0.479,0.323,6,0,-9.171,0.0327,0.766,4.32e-06,0.111,0.275,139.734,198787,4,rock
0twoTOGFKWy0DARsoj6ROs,Pied Piper,28,2AaKscnKxoLM7W3KT9yjtQ,Bob & Marcia,26,"['early reggae', 'rocksteady']",Pied Piper,spotify:album:7wqmNXLLdcLr7nwHroeSYv,0.765,0.468,11,0,-10.874,0.07,0.396,0.231,0.164,0.928,111.101,168920,4,rock
0xyc5d5KoH7RVJx3H6HkIf,Misspent Youth - Piano & Voice,18,1jSaZgaKHmgc7VTgML528r,Clap Your Hands Say Yeah,39,"['alternative dance', 'brooklyn indie', 'chamber pop', 'dance-punk', 'indie rock', 'indietronica', 'noise pop', 'philly indie']",Piano & Voice,spotify:album:5RIaMtbUbs0Pb2tHAzxwer,0.45,0.265,7,1,-13.355,0.0315,0.938,0.0502,0.126,0.281,115.719,228144,4,rock
3B4UPnJfbBroiO2JruOu0p,I'll Wait,24,2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,"['alternative country', 'new americana', 'roots rock', 'singer-songwriter']",Sword & Stone,spotify:album:2wg4Zk8xRMeL5dlAe3wFOQ,0.479,0.81,0,1,-7.18,0.0372,5.3e-05,0.72,0.152,0.185,136.458,156360,3,rock
5B7XS7zhUql8cSewKw79Jf,Breakout,28,4vs7NIU7kZc2Efh6yOGKEZ,Steve Hackett,38,"['art rock', 'instrumental rock', 'progressive rock', 'symphonic rock']",The Circus and the Nightwhale,spotify:album:40oW7mVcb7BlaICfrQGMTW,0.452,0.921,9,1,-10.885,0.0592,0.000167,0.958,0.799,0.533,106.933,97093,3,rock
104qWmH4cdGHlwmgm5etVl,The Weather,25,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.606,0.524,2,1,-8.47,0.0585,0.00332,0.0103,0.0954,0.293,147.084,287693,4,rock
4iROQHviGTBlYO2lvstcLJ,"Out in the Street - Live at Brendan Byrne Arena, E. Rutherford, NJ - 8/6/1984",38,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",The Live Series: Songs Of Celebration,spotify:album:2Ibu9hI7h8VjtN4dsQLWjg,0.427,0.975,9,1,-4.068,0.106,0.0042,0.0,0.311,0.432,136.351,320236,4,rock
0G7qdV0Rql4sCe0EcPlwVr,Jet - Underdubbed Mix,43,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,69,"['classic rock', 'mellow gold', 'rock', 'soft rock']",Band On The Run (Underdubbed Mixes),spotify:album:6lhPEUxM0mfnA2GNwrHulD,0.601,0.835,9,1,-7.497,0.0419,0.0041,0.000412,0.314,0.542,128.369,252680,4,rock
0FOWwoJKoKTtTnuwYHzCkC,The Magic and the Melancholy,7,3AqJEHlSivoMSqsVYQ595n,Rad Horror,22,['modern alternative rock'],Rad Horror: The Album,spotify:album:2U56bb04hEN5zXFmv1K29K,0.655,0.604,6,1,-6.42,0.051,0.116,0.0,0.114,0.781,106.031,202000,4,rock
0S2yUEXNFYepy1WKvrrc9y,Sinner’s Dinner,23,6wpI4AEN6UO7ksNN23RGEf,Scott H. Biram,37,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,spotify:album:4OtDSXwGmx0d7vfNAT67Mz,0.305,0.792,11,0,-6.008,0.243,0.212,0.182,0.121,0.696,79.972,171705,4,rock
3J5q3sbigWCAQoh6hxrGvf,Into the Nightwhale,27,4vs7NIU7kZc2Efh6yOGKEZ,Steve Hackett,38,"['art rock', 'instrumental rock', 'progressive rock', 'symphonic rock']",The Circus and the Nightwhale,spotify:album:40oW7mVcb7BlaICfrQGMTW,0.133,0.372,0,1,-14.423,0.0369,0.444,0.499,0.216,0.0341,57.783,246080,4,rock
53oxO0vol66TlPTIoYlTyr,Givin’ Up on Man,23,6wpI4AEN6UO7ksNN23RGEf,Scott H. Biram,37,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,spotify:album:4OtDSXwGmx0d7vfNAT67Mz,0.773,0.625,11,0,-9.695,0.0577,0.0554,0.464,0.111,0.774,94.03,176848,4,rock
5Xun4t1ibmVAVcEQV1hCpb,Ex Human,20,6VIUbb5oBJPnm2gcYMFBUR,JYOCHO,30,"['japanese indie rock', 'japanese post-rock']",Guide and Devote EP,spotify:album:3vzb1L4uKtxII5nh9swQQP,0.43,0.763,9,1,-4.265,0.0565,0.022,1.71e-06,0.275,0.496,170.077,223493,3,rock
5a0wK3SkaIhykH1Yz9vCet,Sublimated in Song,25,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.296,0.682,0,1,-9.341,0.0483,0.0369,0.0223,0.0982,0.225,166.202,227373,4,rock
62Y1NatgqhyPcmr79Ruu7n,Zalivochka,26,5ZVnP9mGh1Qv9I4SUwBLL4,Отава Ё,32,"['russian folk', 'russian folk rock']",Loud and Clear,spotify:album:4rWrUbiVRTRthccvctMsU8,0.618,0.633,2,1,-6.189,0.0259,0.466,1.36e-05,0.0759,0.628,100.999,270582,4,rock
1d0P00e6Esi37XOWiDlvG9,Ain't Misbehavin',45,2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,70,"['mellow gold', 'soft rock']",Ain't Misbehavin',spotify:album:5mWDJe2FHrLyGSNVux1nw0,0.598,0.765,3,1,-5.579,0.102,0.648,1.47e-05,0.164,0.754,118.957,146187,4,rock
2FrOGTKHNFzDHjDkHyhew8,Traveller Of Time & Space,25,2jK54ZlZhTF1TxygsVeR05,Hawkwind,38,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,spotify:album:5Iu6IjH9ODoCrrSuNyerKu,0.376,0.606,0,1,-10.873,0.0288,0.162,0.91,0.148,0.385,86.918,447147,4,rock
0SMEJU0WOpwUXInI4OrkRV,Abscession,34,3YQf0KGXHQ5dSaSPPmUGxT,The Good The Bad and The Zugly,37,"['action rock', 'norwegian punk rock', 'norwegian rock']",Decade of Regression,spotify:album:3NiEFz2YDY0biWdjO9d6bm,0.131,0.93,2,1,-7.808,0.179,1.73e-05,0.0,0.0727,0.298,205.471,62628,4,rock
7AByOz3yin4GdXvw00A0Cp,Song 18,24,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.51,0.705,3,1,-9.743,0.0245,0.00111,0.39,0.137,0.332,79.486,255040,4,rock
2RyvCN3W2Eig7K026KfJ4F,Music for French Horn and Drain,14,48NRGRV9MmSBScnKTLztSt,Phil Manzanera,25,"['canterbury scene', 'glam rock', 'progressive rock']",REVOLUCIÓN TO ROXY,spotify:album:2T5ic0KFJ12TXZF5qPywrz,0.509,0.664,5,1,-11.073,0.0477,0.412,0.919,0.101,0.46,120.027,262586,4,rock
2SmFX3eOpxM2j4lHaH0xID,Easy Rider,22,6wpI4AEN6UO7ksNN23RGEf,Scott H. Biram,37,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,spotify:album:4OtDSXwGmx0d7vfNAT67Mz,0.409,0.855,0,1,-8.605,0.116,0.557,4.62e-05,0.42,0.58,80.305,238499,4,rock
5wVfix3dWWX3hHSeJFn11O,She Don't Know How to Rock and Roll,15,3LnEknwFnnuoiVxCatyMtr,Handsome Jack,21,"['buffalo ny indie', 'modern blues rock']",A Good Thing,spotify:album:4HNG9vBvgcAmja0H0orQAh,0.584,0.56,6,0,-10.55,0.0283,0.243,0.0,0.147,0.954,94.787,213843,4,rock
1OYU1yNJIkXNnD6k8hMHYQ,"Touch And Go - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",8,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.471,0.87,10,1,-5.208,0.0397,0.0769,0.14,0.36,0.261,81.86,223813,4,rock
32EIdzO1yg9weya7n7Ckct,Touch And Go - (Sprocket Session) [2024 Remaster],6,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.531,0.685,0,1,-7.537,0.0438,0.0838,0.00158,0.0931,0.417,77.724,215787,4,rock
6izKJWULKUTjRLGjqx5hYX,Enjoy The Ride - Live,17,6dc6gOm9RKiBTEpUGe1NZ3,Deb Ryder,12,"['electric blues', 'modern blues', 'power blues-rock']",Live and Havin' Fun,spotify:album:0ZONSTRLhNfGnYuOZ2Q7mc,0.687,0.824,4,0,-7.059,0.0367,0.137,0.157,0.238,0.574,109.918,287584,4,rock
2Zjh1ce071UucsCVfR8cox,Hey Porter,32,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.814,0.54,0,1,-9.534,0.0386,0.795,0.00057,0.106,0.901,120.646,134000,4,rock
5Bl0YcDmu6ReTX97zU8qPH,In This Home On Ice - Piano & Voice,17,1jSaZgaKHmgc7VTgML528r,Clap Your Hands Say Yeah,39,"['alternative dance', 'brooklyn indie', 'chamber pop', 'dance-punk', 'indie rock', 'indietronica', 'noise pop', 'philly indie']",Piano & Voice,spotify:album:5RIaMtbUbs0Pb2tHAzxwer,0.472,0.286,2,1,-11.459,0.0303,0.91,0.000191,0.175,0.197,130.666,225347,4,rock
4aqnUT1vy8Q0jdmCFRIFOK,The Starship (One Love One Life),30,2jK54ZlZhTF1TxygsVeR05,Hawkwind,38,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,spotify:album:5Iu6IjH9ODoCrrSuNyerKu,0.475,0.898,4,0,-8.724,0.0459,0.000151,0.861,0.291,0.551,119.987,460240,4,rock
40QcBmbWXLJ7xvaNoL2HVE,"Rip And Tear - Live At The Orpheum Theatre, Boston, 1989",10,22TEmHXBBLjTec2LOAuMdS,L.A. Guns,43,"['glam metal', 'hard rock', 'sleaze rock']",Live At The Orpheum Theatre,spotify:album:39Tuo0UYfNCiN9xD7Nhxl9,0.251,0.921,6,0,-6.291,0.0745,1.17e-05,0.0443,0.935,0.517,76.068,253824,4,rock
7mu9dlNDjwP1or34CBf5sL,Song from the Machine Age,25,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.571,0.606,7,1,-10.316,0.0313,0.0439,0.315,0.115,0.429,103.044,349520,4,rock
1gfLPkNnC2e1Zxx58N3N7U,Korea,24,2ZfogSsOWP4mVfEqfpLXCt,The Church,47,"['australian rock', 'dream pop', 'new romantic', 'new wave']",Eros Zeta and the Perfumed Guitars,spotify:album:3kkfPxje6WTQASgbwka1t7,0.448,0.425,9,1,-11.144,0.0285,0.836,0.0205,0.131,0.359,81.99,228800,4,rock
1pVMzvce8pUcSrsPlJ3e1Y,"Ah, the Woods",25,5ZVnP9mGh1Qv9I4SUwBLL4,Отава Ё,32,"['russian folk', 'russian folk rock']",Loud and Clear,spotify:album:4rWrUbiVRTRthccvctMsU8,0.561,0.591,7,1,-6.844,0.0244,0.0396,0.0389,0.0668,0.423,90.049,254235,5,rock
6mR74L4knK4yL4Jw0Qt8u4,Penny's Chair,21,28eXJYBZVGDRy1c7j4dIw2,Theo Lawrence,27,['rock alternatif francais'],Penny's Chair,spotify:album:3AcWAuaYZNqsPdffKTMQNC,0.63,0.414,0,1,-9.511,0.0315,0.711,0.0705,0.107,0.491,115.511,194450,4,rock
6Jy2fFFF0BawgxRaBHXBNu,"Sherry Darling - Live at Giants Stadium, E. Rutherford, NJ - 8/22/1985",37,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",The Live Series: Songs Of Celebration,spotify:album:2Ibu9hI7h8VjtN4dsQLWjg,0.449,0.962,5,1,-4.018,0.0394,0.00372,0.0,0.713,0.865,131.771,306532,4,rock
0OZPzBH6ZxS1entdNIb3h5,"Tenth Avenue Freeze-Out - Live at Madison Square Garden, New York, NY - 5/16/1988",36,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",The Live Series: Songs Of Celebration,spotify:album:2Ibu9hI7h8VjtN4dsQLWjg,0.356,0.935,5,1,-3.533,0.075,0.00456,7.63e-06,0.218,0.303,120.05,283816,4,rock
0ebeylrnUWAiKX9qcKtBRB,Stand And Deliver,12,0DZ5n0r1P0ZjKbjPdbN4wr,Celtic Thunder,44,"['celtic rock', 'operatic pop']",Upbeat Celtic Music,spotify:album:2u3Cvm2LxqGdPm6dFDOexc,0.599,0.713,7,0,-6.299,0.0423,0.118,3.42e-06,0.0713,0.458,136.261,231000,4,rock
1B3KmiiPiebvYk6fsUvocJ,We Watched and We Waited,13,7vS19T24Izxq2SMAnT8aRg,The Sun Burns Bright,10,['american post-rock'],Our Eyes Were Drawn To The Inevitable,spotify:album:4fh0zNiLaBrhf6jbCRtETt,0.508,0.5,8,0,-7.935,0.0324,0.0326,0.873,0.11,0.115,96.99,575354,4,rock
4zwnDevBLdYnJTdmzjvAHj,Raging Bull,5,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.51,0.637,0,0,-7.993,0.0394,0.0167,0.0,0.202,0.27,154.782,234632,4,rock
2FndDSs0LLJZ9EgcE4c7Ts,Walls,5,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.491,0.502,8,1,-10.544,0.0319,0.089,0.0,0.21,0.463,135.875,180480,4,rock
7itVjpi48NtxF74iYWEe3y,Going Postal,34,3YQf0KGXHQ5dSaSPPmUGxT,The Good The Bad and The Zugly,37,"['action rock', 'norwegian punk rock', 'norwegian rock']",Decade of Regression,spotify:album:3NiEFz2YDY0biWdjO9d6bm,0.311,0.946,2,1,-7.393,0.13,0.000408,0.0,0.352,0.27,194.85,127820,4,rock
4ST4ueJXLR3XbN8cEogQRw,Miles and Miles - Symphonic Force Version,16,4zAK8a87dIdPw6xRYvsr4c,Storm Seeker,29,"['folk metal', 'hurdy-gurdy', 'medieval rock', 'pirate']",Nautic Force,spotify:album:0rKT9HnJ7ayc6NQQ71wMdY,0.372,0.728,4,0,-8.036,0.0326,0.00066,0.0193,0.478,0.506,145.848,234000,4,rock
47RXz4JBZxYmHPmwTvbWN1,Beachin' - Live from the Wiltern Theatre,23,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles (Set 2),spotify:album:3BxVUZwGzpVR1mMTax2JWU,0.627,0.794,6,1,-10.567,0.0583,0.0538,3.16e-06,0.338,0.578,90.924,172917,4,rock
450vJ1wN1LOH9CYF00NT8O,Dig a Hole/Big Liar,22,6wpI4AEN6UO7ksNN23RGEf,Scott H. Biram,37,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,spotify:album:4OtDSXwGmx0d7vfNAT67Mz,0.346,0.58,2,1,-10.31,0.295,0.509,0.0299,0.218,0.278,182.855,199236,4,rock
63Usxhj16VSx7FuNQVF1eX,I Believe (feat. Patoranking & Silly Walks Discotheque),29,6HCIRVlJ8tvmKPAtFnxyFg,Romain Virgo,44,"['lovers rock', 'modern reggae', 'riddim', 'roots reggae']",I Believe (feat. Patoranking & Silly Walks Discotheque),spotify:album:0PGerhN0CDzcLWVQ4NmNV3,0.781,0.719,0,1,-4.606,0.0496,0.316,0.0,0.338,0.704,102.062,182914,4,rock
758HNYL7ViC3eUtWle8OVk,Band On The Run - Underdubbed Mix,38,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,69,"['classic rock', 'mellow gold', 'rock', 'soft rock']",Band On The Run (Underdubbed Mixes),spotify:album:6lhPEUxM0mfnA2GNwrHulD,0.547,0.557,7,1,-9.18,0.0337,0.0583,0.00129,0.148,0.563,124.395,317240,4,rock
7gJeN9CKaK9EvPzOBG4wfE,I Was Jack (You Were Diane) - Live from the Wiltern Theatre,23,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,63,"['contemporary country', 'country', 'country road', 'modern country rock']",Palm Trees & Palm Readers - Jake Owen: Live in Los Angeles (Set 2),spotify:album:3BxVUZwGzpVR1mMTax2JWU,0.59,0.74,6,1,-10.549,0.111,0.0601,0.0,0.388,0.315,94.023,265392,4,rock
7a7fp58UDdGOFWyB8eNUIK,Black Magic And White Lies - Live,13,42chtGdwnAdG2TECndse7J,Willie Nile,23,['roots rock'],Live At Daryl's House Club,spotify:album:5UjpOUxcPccQFrdS7onyUT,0.541,0.903,9,1,-6.951,0.0409,0.0321,0.0,0.682,0.566,118.0,238747,4,rock
02xnzPM3wLoVposYtN1RvM,Gangsters & Pranksters,16,3inCNiUr4R6XQ3W43s9Aqi,Pavement,59,"['alternative rock', 'chamber pop', 'indie rock', 'lo-fi', 'shoegaze']",Cautionary Tales: Jukebox Classiques,spotify:album:5ky4KFfJNcGDwFtwHi4ZGk,0.468,0.809,5,0,-5.951,0.039,0.00639,0.00837,0.0821,0.862,191.471,90760,4,rock
7DVesy1KZGJB8qlJ96fAxY,Rather Be High,21,6wpI4AEN6UO7ksNN23RGEf,Scott H. Biram,37,"['alternative roots rock', 'austin singer-songwriter', 'deathgrass', 'garage punk blues', 'one-person band', 'outlaw country', 'san marcos tx indie']",The One & Only Scott H. Biram,spotify:album:4OtDSXwGmx0d7vfNAT67Mz,0.473,0.909,0,1,-6.752,0.0879,0.0803,8.57e-05,0.309,0.443,114.943,86588,4,rock
7EIAJ7cheWZJnZA8xx3czU,"He’s Coming, My Sweetheart",24,5ZVnP9mGh1Qv9I4SUwBLL4,Отава Ё,32,"['russian folk', 'russian folk rock']",Loud and Clear,spotify:album:4rWrUbiVRTRthccvctMsU8,0.795,0.534,7,1,-6.17,0.061,0.313,2.52e-06,0.0698,0.967,147.935,266240,3,rock
2tfDofhkcbluAFCzxETm9G,Sandbars And Coconut Trees,10,4Tkp5P7xvpo09Lo8zaZ5Wz,Howard Livingston & Mile Marker 24,20,['trop rock'],House Down By The Sea,spotify:album:5DHhoYJCD5z7NYpKfThOoH,0.711,0.671,7,1,-6.62,0.0279,0.681,0.00112,0.357,0.884,122.084,207827,4,rock
5QY03y5DGEH8RmY9ZmPUwg,Beware - Demo,1,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.524,0.492,9,0,-9.057,0.0344,0.000746,0.000494,0.316,0.188,138.115,227755,3,rock
5xoS4P1S3SRrrNAJ4QIXDU,The Higher Path,0,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.29,0.438,10,1,-8.776,0.0442,0.308,0.0,0.0995,0.141,90.954,230880,4,rock
02X1R6f9KVFF6g6wfLkoP8,What's A Boy To Do - Demo,0,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.393,0.547,3,1,-10.092,0.0422,0.141,0.000617,0.0793,0.564,172.146,196944,3,rock
1CdcTGfmei4qwbcKo3xfhh,Mind Is A Monster,1,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.493,0.892,0,1,-4.638,0.184,0.0129,6.19e-05,0.173,0.301,148.164,262806,4,rock
1fbzv0XRvk6SCUgGUwrdUo,Past Lives,2,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.71,0.686,9,0,-6.676,0.0331,0.0116,3.67e-06,0.109,0.274,131.002,265680,4,rock
0wpQVPZhmUCtcO8Fn294f3,Ragdoll Blues,2,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.456,0.879,2,1,-7.093,0.106,5.76e-05,0.00285,0.105,0.617,103.199,216879,4,rock
6WogoWPwUCTk4H33ctt60z,Visions of A Garden,1,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.525,0.645,7,1,-14.85,0.0388,2.85e-05,0.317,0.101,0.434,100.592,277200,4,rock
68ectY5J9UitBTRyOLhgWm,Without Sanctuary,3,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.51,0.491,0,1,-15.15,0.0464,0.000117,0.000448,0.332,0.182,139.905,208680,4,rock
3Cr3llfHliRKnMz6Mtizhd,Now Or Nowhere - Home Recording,0,4DGNqGOtNY9niSpCKwINyU,Beware Of Darkness,31,['modern hard rock'],Sketches And Meditations,spotify:album:4g2EohTBCZGxaI753rra0K,0.529,0.633,8,1,-7.578,0.0313,0.31,0.258,0.162,0.405,78.498,246528,4,rock
